TimeKey	Id	BR_Code	sale
20130721	3	3	498
20130722	3	3	927
20130723	3	3	205
20130724	3	3	194
20130725	3	3	603
20130726	3	3	213
20130727	3	3	433
20130728	3	3	782
20130729	3	3	973
20130730	3	3	443
20130731	3	3	40
20130801	3	3	669
20130802	3	3	609
20130803	3	3	146
20130804	3	3	253
20130805	3	3	453
20130806	3	3	221
20130807	3	3	778
20130808	3	3	484
20130809	3	3	572
20130810	3	3	425
20130811	3	3	467
20130812	3	3	606
20130813	3	3	168
20130814	3	3	730
20130815	3	3	948
20130816	3	3	813
20130817	3	3	748
20130818	3	3	550
20130819	3	3	15
20130820	3	3	603
20130821	3	3	494
20130822	3	3	913
20130823	3	3	905
20130824	3	3	262
20130825	3	3	172
20130826	3	3	821
20130827	3	3	997
20130828	3	3	306
20130829	3	3	239
20130830	3	3	586
20130831	3	3	935
20130901	3	3	412
20130902	3	3	150
20130903	3	3	905
20130904	3	3	296
20130905	3	3	228
20130906	3	3	10
20130907	3	3	992
20130908	3	3	133
20130909	3	3	431
20130910	3	3	702
20130911	3	3	628
20130912	3	3	437
20130913	3	3	794
20130914	3	3	583
20130915	3	3	290
20130916	3	3	48
20130917	3	3	203
20130918	3	3	218
20130919	3	3	267
20130920	3	3	636
20130921	3	3	442
20130922	3	3	750
20130923	3	3	368
20130924	3	3	511
20130925	3	3	92
20130926	3	3	571
20130927	3	3	916
20130928	3	3	67
20130929	3	3	379
20130930	3	3	587
20131001	3	3	62
20131002	3	3	200
20131003	3	3	981
20131004	3	3	899
20131005	3	3	966
20131006	3	3	111
20131007	3	3	848
20131008	3	3	836
20131009	3	3	603
20131010	3	3	112
20131011	3	3	949
20131012	3	3	264
20131013	3	3	884
20131014	3	3	227
20131015	3	3	990
20131016	3	3	327
20131017	3	3	315
20131018	3	3	799
20131019	3	3	153
20131020	3	3	156
20131021	3	3	779
20131022	3	3	973
20131023	3	3	937
20131024	3	3	978
20131025	3	3	233
20131026	3	3	393
20131027	3	3	696
20131028	3	3	190
20131029	3	3	690
20131030	3	3	449
20131031	3	3	578
20131101	3	3	301
20131102	3	3	33
20131103	3	3	481
20131104	3	3	183
20131105	3	3	330
20131106	3	3	425
20131107	3	3	310
20131108	3	3	120
20131109	3	3	378
20131110	3	3	982
20131111	3	3	82
20131112	3	3	592
20131113	3	3	3
20131114	3	3	987
20131115	3	3	321
20131116	3	3	725
20131117	3	3	112
20131118	3	3	820
20131119	3	3	365
20131120	3	3	905
20131121	3	3	388
20131122	3	3	680
20131123	3	3	391
20131124	3	3	302
20131125	3	3	166
20131126	3	3	626
20131127	3	3	386
20131128	3	3	654
20131129	3	3	547
20131130	3	3	396
20131201	3	3	224
20131202	3	3	529
20131203	3	3	895
20131204	3	3	619
20131205	3	3	155
20131206	3	3	8
20131207	3	3	849
20131208	3	3	543
20131209	3	3	778
20131210	3	3	417
20131211	3	3	581
20131212	3	3	100
20131213	3	3	258
20131214	3	3	728
20131215	3	3	465
20131216	3	3	75
20131217	3	3	585
20131218	3	3	830
20131219	3	3	390
20131220	3	3	783
20131221	3	3	9
20131222	3	3	510
20131223	3	3	507
20131224	3	3	984
20131225	3	3	10
20131226	3	3	349
20131227	3	3	591
20131228	3	3	77
20131229	3	3	534
20131230	3	3	984
20131231	3	3	791
20140101	3	3	723
20140102	3	3	287
20140103	3	3	355
20140104	3	3	14
20140105	3	3	117
20140106	3	3	471
20140107	3	3	257
20140108	3	3	278
20140109	3	3	655
20140110	3	3	421
20140111	3	3	28
20140112	3	3	68
20140113	3	3	456
20140114	3	3	628
20140115	3	3	760
20140116	3	3	950
20140117	3	3	39
20140118	3	3	324
20140119	3	3	156
20140120	3	3	127
20140121	3	3	952
20140122	3	3	833
20140123	3	3	195
20140124	3	3	857
20140125	3	3	489
20140126	3	3	151
20140127	3	3	238
20140128	3	3	847
20140129	3	3	725
20140130	3	3	730
20140131	3	3	146
20140201	3	3	657
20140202	3	3	54
20140203	3	3	529
20140204	3	3	230
20140205	3	3	895
20140206	3	3	840
20140207	3	3	444
20140208	3	3	972
20140209	3	3	666
20140210	3	3	324
20140211	3	3	305
20140212	3	3	237
20140213	3	3	103
20140214	3	3	714
20140215	3	3	513
20140216	3	3	332
20140217	3	3	301
20140218	3	3	692
20140219	3	3	312
20140220	3	3	860
20140221	3	3	786
20140222	3	3	337
20140223	3	3	48
20140224	3	3	797
20140225	3	3	290
20140226	3	3	398
20140227	3	3	708
20140228	3	3	259
20140301	3	3	289
20140302	3	3	912
20140303	3	3	768
20140304	3	3	691
20140305	3	3	248
20140306	3	3	607
20140307	3	3	139
20140308	3	3	590
20140309	3	3	796
20140310	3	3	931
20140311	3	3	136
20140312	3	3	803
20140313	3	3	74
20140314	3	3	263
20140315	3	3	360
20140316	3	3	476
20140317	3	3	653
20140318	3	3	816
20140319	3	3	301
20140320	3	3	761
20140321	3	3	733
20140322	3	3	892
20140323	3	3	118
20140324	3	3	134
20140325	3	3	334
20140326	3	3	46
20140327	3	3	981
20140328	3	3	498
20140329	3	3	434
20140330	3	3	17
20140331	3	3	820
20140401	3	3	864
20140402	3	3	452
20140403	3	3	991
20140404	3	3	817
20140405	3	3	912
20140406	3	3	944
20140407	3	3	923
20140408	3	3	916
20140409	3	3	676
20140410	3	3	836
20140411	3	3	687
20140412	3	3	826
20140413	3	3	709
20140414	3	3	600
20140415	3	3	308
20140416	3	3	319
20140417	3	3	801
20140418	3	3	130
20140419	3	3	102
20140420	3	3	281
20140421	3	3	232
20140422	3	3	843
20140423	3	3	725
20140424	3	3	918
20140425	3	3	764
20140426	3	3	806
20140427	3	3	685
20140428	3	3	957
20140429	3	3	62
20140430	3	3	46
20140501	3	3	190
20140502	3	3	197
20140503	3	3	145
20140504	3	3	468
20140505	3	3	384
20140506	3	3	2
20140507	3	3	12
20140508	3	3	969
20140509	3	3	542
20140510	3	3	390
20140511	3	3	467
20140512	3	3	227
20140513	3	3	334
20140514	3	3	4
20140515	3	3	152
20140516	3	3	148
20140517	3	3	965
20140518	3	3	530
20140519	3	3	863
20140520	3	3	564
20140521	3	3	215
20140522	3	3	676
20140523	3	3	131
20140524	3	3	959
20140525	3	3	633
20140526	3	3	735
20140527	3	3	23
20140528	3	3	196
20140529	3	3	961
20140530	3	3	132
20140531	3	3	900
20140601	3	3	233
20140602	3	3	806
20140603	3	3	632
20140604	3	3	101
20140605	3	3	370
20140606	3	3	503
20140607	3	3	19
20140608	3	3	880
20140609	3	3	179
20140610	3	3	141
20140611	3	3	507
20140612	3	3	105
20140613	3	3	987
20140614	3	3	997
20140615	3	3	128
20140616	3	3	996
20140617	3	3	871
20140618	3	3	340
20140619	3	3	377
20140620	3	3	417
20140621	3	3	701
20140622	3	3	540
20140623	3	3	662
20140624	3	3	459
20140625	3	3	624
20140626	3	3	142
20140627	3	3	750
20140628	3	3	667
20140629	3	3	750
20140630	3	3	283
20140701	3	3	408
20140702	3	3	480
20140703	3	3	262
20140704	3	3	613
20140705	3	3	722
20140706	3	3	61
20140707	3	3	258
20140708	3	3	655
20140709	3	3	802
20140710	3	3	902
20140711	3	3	579
20140712	3	3	823
20140713	3	3	330
20140714	3	3	461
20140715	3	3	467
20140716	3	3	205
20140717	3	3	547
20140718	3	3	146
20140719	3	3	988
20140720	3	3	792
20140721	3	3	563
20140722	3	3	760
20140723	3	3	71
20140724	3	3	610
20140725	3	3	128
20140726	3	3	242
20140727	3	3	228
20140728	3	3	164
20140729	3	3	935
20140730	3	3	29
20140731	3	3	99
20140801	3	3	437
20140802	3	3	485
20140803	3	3	491
20140804	3	3	372
20140805	3	3	3
20140806	3	3	734
20140807	3	3	411
20140808	3	3	648
20140809	3	3	932
20140810	3	3	410
20140811	3	3	645
20140812	3	3	964
20140813	3	3	559
20140814	3	3	258
20140815	3	3	976
20140816	3	3	875
20140817	3	3	831
20140818	3	3	479
20140819	3	3	482
20140820	3	3	669
20140821	3	3	834
20140822	3	3	214
20140823	3	3	181
20140824	3	3	111
20140825	3	3	520
20140826	3	3	653
20140827	3	3	190
20140828	3	3	904
20140829	3	3	638
20140830	3	3	362
20140831	3	3	25
20140901	3	3	970
20140902	3	3	265
20140903	3	3	275
20140904	3	3	348
20140905	3	3	141
20140906	3	3	851
20140907	3	3	980
20140908	3	3	890
20140909	3	3	326
20140910	3	3	60
20140911	3	3	774
20140912	3	3	937
20140913	3	3	152
20140914	3	3	765
20140915	3	3	587
20140916	3	3	274
20140917	3	3	521
20140918	3	3	990
20140919	3	3	233
20140920	3	3	878
20140921	3	3	339
20140922	3	3	883
20140923	3	3	318
20140924	3	3	176
20140925	3	3	605
20140926	3	3	507
20140927	3	3	23
20140928	3	3	754
20140929	3	3	674
20140930	3	3	908
20141001	3	3	338
20141002	3	3	408
20141003	3	3	610
20141004	3	3	951
20141005	3	3	257
20141006	3	3	309
20141007	3	3	539
20141008	3	3	353
20141009	3	3	277
20141010	3	3	206
20141011	3	3	821
20141012	3	3	78
20141013	3	3	504
20141014	3	3	811
20141015	3	3	109
20141016	3	3	966
20141017	3	3	553
20141018	3	3	297
20141019	3	3	38
20141020	3	3	101
20141021	3	3	64
20141022	3	3	462
20141023	3	3	688
20141024	3	3	366
20141025	3	3	96
20141026	3	3	319
20141027	3	3	338
20141028	3	3	431
20141029	3	3	204
20141030	3	3	554
20141031	3	3	835
20141101	3	3	466
20141102	3	3	140
20141103	3	3	530
20141104	3	3	61
20141105	3	3	495
20141106	3	3	164
20141107	3	3	57
20141108	3	3	434
20141109	3	3	430
20141110	3	3	108
20141111	3	3	712
20141112	3	3	551
20141113	3	3	23
20141114	3	3	164
20141115	3	3	673
20141116	3	3	885
20141117	3	3	431
20141118	3	3	514
20141119	3	3	235
20141120	3	3	718
20141121	3	3	206
20141122	3	3	472
20141123	3	3	160
20141124	3	3	750
20141125	3	3	781
20141126	3	3	569
20141127	3	3	416
20141128	3	3	659
20141129	3	3	808
20141130	3	3	869
20141201	3	3	805
20141202	3	3	790
20141203	3	3	97
20141204	3	3	962
20141205	3	3	288
20141206	3	3	148
20141207	3	3	829
20141208	3	3	869
20141209	3	3	271
20141210	3	3	681
20141211	3	3	961
20141212	3	3	498
20141213	3	3	799
20141214	3	3	698
20141215	3	3	143
20141216	3	3	628
20141217	3	3	831
20141218	3	3	655
20141219	3	3	811
20141220	3	3	803
20141221	3	3	926
20141222	3	3	377
20141223	3	3	298
20141224	3	3	276
20141225	3	3	733
20141226	3	3	445
20141227	3	3	824
20141228	3	3	251
20141229	3	3	223
20141230	3	3	876
20141231	3	3	595
20150101	3	3	106
19050623	3	4	108
20090321	3	4	758
20090322	3	4	310
20090323	3	4	912
20090324	3	4	892
20090325	3	4	950
20090326	3	4	690
20090327	3	4	510
20090328	3	4	156
20090329	3	4	657
20090330	3	4	26
20090331	3	4	462
20090401	3	4	194
20090402	3	4	458
20090403	3	4	938
20090404	3	4	442
20090405	3	4	359
20090406	3	4	398
20090407	3	4	938
20090408	3	4	842
20090409	3	4	281
20090410	3	4	320
20090411	3	4	142
20090412	3	4	197
20090413	3	4	158
20090414	3	4	894
20090415	3	4	982
20090416	3	4	747
20090417	3	4	894
20090418	3	4	900
20090419	3	4	965
20090420	3	4	994
20090421	3	4	681
20090422	3	4	169
20090423	3	4	712
20090424	3	4	504
20090425	3	4	34
20090426	3	4	496
20090427	3	4	236
20090428	3	4	249
20090429	3	4	600
20090430	3	4	375
20090501	3	4	923
20090502	3	4	830
20090503	3	4	714
20090504	3	4	955
20090505	3	4	344
20090506	3	4	277
20090507	3	4	503
20090508	3	4	712
20090509	3	4	881
20090510	3	4	415
20090511	3	4	480
20090512	3	4	773
20090513	3	4	522
20090514	3	4	252
20090515	3	4	289
20090516	3	4	515
20090517	3	4	301
20090518	3	4	636
20090519	3	4	52
20090520	3	4	373
20090521	3	4	40
20090522	3	4	461
20090523	3	4	79
20090524	3	4	300
20090525	3	4	694
20090526	3	4	701
20090527	3	4	258
20090528	3	4	184
20090529	3	4	891
20090530	3	4	821
20090531	3	4	989
20090601	3	4	209
20090602	3	4	89
20090603	3	4	863
20090604	3	4	930
20090605	3	4	39
20090606	3	4	910
20090607	3	4	302
20090608	3	4	937
20090609	3	4	228
20090610	3	4	75
20090611	3	4	99
20090612	3	4	50
20090613	3	4	20
20090614	3	4	957
20090615	3	4	264
20090616	3	4	833
20090617	3	4	104
20090618	3	4	40
20090619	3	4	595
20090620	3	4	441
20090621	3	4	482
20090622	3	4	994
20090623	3	4	851
20090624	3	4	620
20090625	3	4	571
20090626	3	4	757
20090627	3	4	323
20090628	3	4	350
20090629	3	4	273
20090630	3	4	232
20090701	3	4	526
20090702	3	4	707
20090703	3	4	267
20090704	3	4	710
20090705	3	4	28
20090706	3	4	500
20090707	3	4	346
20090708	3	4	72
20090709	3	4	605
20090710	3	4	575
20090711	3	4	802
20090712	3	4	736
20090713	3	4	661
20090714	3	4	828
20090715	3	4	201
20090716	3	4	663
20090717	3	4	491
20090718	3	4	834
20090719	3	4	429
20090720	3	4	589
20090721	3	4	658
20090722	3	4	168
20090723	3	4	129
20090724	3	4	96
20090725	3	4	914
20090726	3	4	257
20090727	3	4	439
20090728	3	4	795
20090729	3	4	571
20090730	3	4	963
20090731	3	4	411
20090801	3	4	519
20090802	3	4	503
20090803	3	4	735
20090804	3	4	111
20090805	3	4	915
20090806	3	4	500
20090807	3	4	992
20090808	3	4	683
20090809	3	4	9
20090810	3	4	184
20090811	3	4	896
20090812	3	4	257
20090813	3	4	430
20090814	3	4	216
20090815	3	4	381
20090816	3	4	418
20090817	3	4	213
20090818	3	4	444
20090819	3	4	152
20090820	3	4	480
20090821	3	4	256
20090822	3	4	39
20090823	3	4	143
20090824	3	4	129
20090825	3	4	12
20090826	3	4	121
20090827	3	4	426
20090828	3	4	999
20090829	3	4	735
20090830	3	4	681
20090831	3	4	453
20090901	3	4	516
20090902	3	4	327
20090903	3	4	752
20090904	3	4	499
20090905	3	4	164
20090906	3	4	259
20090907	3	4	316
20090908	3	4	294
20090909	3	4	522
20090910	3	4	475
20090911	3	4	287
20090912	3	4	91
20090913	3	4	860
20090914	3	4	400
20090915	3	4	393
20090916	3	4	251
20090917	3	4	775
20090918	3	4	373
20090919	3	4	101
20090920	3	4	794
20090921	3	4	543
20090922	3	4	530
20090923	3	4	378
20090924	3	4	593
20090925	3	4	150
20090926	3	4	358
20090927	3	4	80
20090928	3	4	93
20090929	3	4	875
20090930	3	4	658
20091001	3	4	129
20091002	3	4	0
20091003	3	4	34
20091004	3	4	136
20091005	3	4	466
20091006	3	4	602
20091007	3	4	270
20091008	3	4	556
20091009	3	4	758
20091010	3	4	771
20091011	3	4	346
20091012	3	4	679
20091013	3	4	748
20091014	3	4	855
20091015	3	4	992
20091016	3	4	53
20091017	3	4	830
20091018	3	4	136
20091019	3	4	68
20091020	3	4	131
20091021	3	4	575
20091022	3	4	388
20091023	3	4	18
20091024	3	4	739
20091025	3	4	762
20091026	3	4	145
20091027	3	4	912
20091028	3	4	181
20091029	3	4	689
20091030	3	4	749
20091031	3	4	828
20091101	3	4	317
20091102	3	4	558
20091103	3	4	769
20091104	3	4	337
20091105	3	4	670
20091106	3	4	579
20091107	3	4	554
20091108	3	4	690
20091109	3	4	542
20091110	3	4	839
20091111	3	4	744
20091112	3	4	960
20091113	3	4	791
20091114	3	4	432
20091115	3	4	220
20091116	3	4	987
20091117	3	4	747
20091118	3	4	13
20091119	3	4	68
20091120	3	4	20
20091121	3	4	17
20091122	3	4	379
20091123	3	4	17
20091124	3	4	557
20091125	3	4	41
20091126	3	4	778
20091127	3	4	747
20091128	3	4	8
20091129	3	4	889
20091130	3	4	911
20091201	3	4	639
20091202	3	4	394
20091203	3	4	599
20091204	3	4	68
20091205	3	4	962
20091206	3	4	344
20091207	3	4	992
20091208	3	4	525
20091209	3	4	916
20091210	3	4	759
20091211	3	4	61
20091212	3	4	330
20091213	3	4	657
20091214	3	4	938
20091215	3	4	785
20091216	3	4	510
20091217	3	4	193
20091218	3	4	106
20091219	3	4	138
20091220	3	4	856
20091221	3	4	284
20091222	3	4	853
20091223	3	4	625
20091224	3	4	85
20091225	3	4	747
20091226	3	4	669
20091227	3	4	167
20091228	3	4	15
20091229	3	4	87
20091230	3	4	810
20091231	3	4	568
20100101	3	4	63
20100102	3	4	135
20100103	3	4	492
20100104	3	4	417
20100105	3	4	241
20100106	3	4	80
20100107	3	4	377
20100108	3	4	773
20100109	3	4	263
20100110	3	4	295
20100111	3	4	956
20100112	3	4	140
20100113	3	4	97
20100114	3	4	407
20100115	3	4	137
20100116	3	4	732
20100117	3	4	900
20100118	3	4	587
20100119	3	4	670
20100120	3	4	454
20100121	3	4	205
20100122	3	4	887
20100123	3	4	692
20100124	3	4	855
20100125	3	4	222
20100126	3	4	890
20100127	3	4	564
20100128	3	4	386
20100129	3	4	311
20100130	3	4	900
20100131	3	4	238
20100201	3	4	59
20100202	3	4	185
20100203	3	4	114
20100204	3	4	393
20100205	3	4	648
20100206	3	4	440
20100207	3	4	768
20100208	3	4	148
20100209	3	4	389
20100210	3	4	332
20100211	3	4	420
20100212	3	4	871
20100213	3	4	218
20100214	3	4	188
20100215	3	4	974
20100216	3	4	848
20100217	3	4	154
20100218	3	4	687
20100219	3	4	398
20100220	3	4	218
20100221	3	4	598
20100222	3	4	934
20100223	3	4	574
20100224	3	4	707
20100225	3	4	770
20100226	3	4	497
20100227	3	4	934
20100228	3	4	58
20100301	3	4	16
20100302	3	4	365
20100303	3	4	874
20100304	3	4	106
20100305	3	4	340
20100306	3	4	605
20100307	3	4	519
20100308	3	4	340
20100309	3	4	625
20100310	3	4	583
20100311	3	4	134
20100312	3	4	238
20100313	3	4	358
20100314	3	4	901
20100315	3	4	809
20100316	3	4	467
20100317	3	4	578
20100318	3	4	811
20100319	3	4	341
20100320	3	4	109
20100321	3	4	185
20100322	3	4	804
20100323	3	4	479
20100324	3	4	940
20100325	3	4	99
20100326	3	4	563
20100327	3	4	417
20100328	3	4	70
20100329	3	4	164
20100330	3	4	621
20100331	3	4	571
20100401	3	4	448
20100402	3	4	463
20100403	3	4	496
20100404	3	4	117
20100405	3	4	250
20100406	3	4	825
20100407	3	4	764
20100408	3	4	143
20100409	3	4	578
20100410	3	4	56
20100411	3	4	439
20100412	3	4	778
20100413	3	4	64
20100414	3	4	635
20100415	3	4	425
20100416	3	4	16
20100417	3	4	673
20100418	3	4	446
20100419	3	4	550
20100420	3	4	988
20100421	3	4	124
20100422	3	4	294
20100423	3	4	735
20100424	3	4	482
20100425	3	4	306
20100426	3	4	763
20100427	3	4	623
20100428	3	4	260
20100429	3	4	625
20100430	3	4	220
20100501	3	4	863
20100502	3	4	699
20100503	3	4	853
20100504	3	4	968
20100505	3	4	441
20100506	3	4	398
20100507	3	4	496
20100508	3	4	812
20100509	3	4	152
20100510	3	4	550
20100511	3	4	805
20100512	3	4	959
20100513	3	4	811
20100514	3	4	351
20100515	3	4	936
20100516	3	4	935
20100517	3	4	233
20100518	3	4	445
20100519	3	4	350
20100520	3	4	567
20100521	3	4	978
20100522	3	4	847
20100523	3	4	775
20100524	3	4	873
20100525	3	4	708
20100526	3	4	497
20100527	3	4	900
20100528	3	4	280
20100529	3	4	50
20100530	3	4	340
20100531	3	4	862
20100601	3	4	380
20100602	3	4	496
20100603	3	4	330
20100604	3	4	767
20100605	3	4	857
20100606	3	4	789
20100607	3	4	293
20100608	3	4	129
20100609	3	4	493
20100610	3	4	501
20100611	3	4	951
20100612	3	4	143
20100613	3	4	3
20100614	3	4	654
20100615	3	4	862
20100616	3	4	290
20100617	3	4	49
20100618	3	4	346
20100619	3	4	479
20100620	3	4	619
20100621	3	4	732
20100622	3	4	558
20100623	3	4	87
20100624	3	4	646
20100625	3	4	738
20100626	3	4	736
20100627	3	4	765
20100628	3	4	923
20100629	3	4	26
20100630	3	4	512
20100701	3	4	341
20100702	3	4	604
20100703	3	4	41
20100704	3	4	758
20100705	3	4	744
20100706	3	4	272
20100707	3	4	787
20100708	3	4	824
20100709	3	4	138
20100710	3	4	782
20100711	3	4	195
20100712	3	4	819
20100713	3	4	170
20100714	3	4	636
20100715	3	4	292
20100716	3	4	299
20100717	3	4	635
20100718	3	4	276
20100719	3	4	175
20100720	3	4	858
20100721	3	4	383
20100722	3	4	159
20100723	3	4	177
20100724	3	4	691
20100725	3	4	634
20100726	3	4	235
20100727	3	4	868
20100728	3	4	628
20100729	3	4	38
20100730	3	4	313
20100731	3	4	430
20100801	3	4	32
20100802	3	4	722
20100803	3	4	690
20100804	3	4	162
20100805	3	4	951
20100806	3	4	83
20100807	3	4	455
20100808	3	4	585
20100809	3	4	142
20100810	3	4	339
20100811	3	4	483
20100812	3	4	667
20100813	3	4	425
20100814	3	4	325
20100815	3	4	810
20100816	3	4	154
20100817	3	4	498
20100818	3	4	805
20100819	3	4	66
20100820	3	4	258
20100821	3	4	707
20100822	3	4	486
20100823	3	4	24
20100824	3	4	750
20100825	3	4	81
20100826	3	4	978
20100827	3	4	659
20100828	3	4	731
20100829	3	4	683
20100830	3	4	310
20100831	3	4	392
20100901	3	4	556
20100902	3	4	409
20100903	3	4	547
20100904	3	4	221
20100905	3	4	323
20100906	3	4	257
20100907	3	4	448
20100908	3	4	383
20100909	3	4	348
20100910	3	4	88
20100911	3	4	638
20100912	3	4	937
20100913	3	4	984
20100914	3	4	122
20100915	3	4	377
20100916	3	4	415
20100917	3	4	235
20100918	3	4	354
20100919	3	4	883
20100920	3	4	144
20100921	3	4	810
20100922	3	4	615
20100923	3	4	896
20100924	3	4	36
20100925	3	4	452
20100926	3	4	81
20100927	3	4	303
20100928	3	4	965
20100929	3	4	462
20100930	3	4	23
20101001	3	4	255
20101002	3	4	989
20101003	3	4	818
20101004	3	4	141
20101005	3	4	318
20101006	3	4	80
20101007	3	4	656
20101008	3	4	716
20101009	3	4	46
20101010	3	4	297
20101011	3	4	488
20101012	3	4	540
20101013	3	4	17
20101014	3	4	213
20101015	3	4	123
20101016	3	4	796
20101017	3	4	355
20101018	3	4	266
20101019	3	4	40
20101020	3	4	941
20101021	3	4	773
20101022	3	4	303
20101023	3	4	875
20101024	3	4	710
20101025	3	4	676
20101026	3	4	967
20101027	3	4	117
20101028	3	4	291
20101029	3	4	771
20101030	3	4	912
20101031	3	4	510
20101101	3	4	721
20101102	3	4	816
20101103	3	4	416
20101104	3	4	496
20101105	3	4	264
20101106	3	4	677
20101107	3	4	614
20101108	3	4	206
20101109	3	4	774
20101110	3	4	942
20101111	3	4	92
20101112	3	4	612
20101113	3	4	317
20101114	3	4	550
20101115	3	4	731
20101116	3	4	586
20101117	3	4	462
20101118	3	4	860
20101119	3	4	638
20101120	3	4	962
20101121	3	4	957
20101122	3	4	464
20101123	3	4	164
20101124	3	4	504
20101125	3	4	167
20101126	3	4	152
20101127	3	4	504
20101128	3	4	104
20101129	3	4	935
20101130	3	4	702
20101201	3	4	296
20101202	3	4	647
20101203	3	4	870
20101204	3	4	886
20101205	3	4	940
20101206	3	4	968
20101207	3	4	791
20101208	3	4	819
20101209	3	4	974
20101210	3	4	718
20101211	3	4	872
20101212	3	4	276
20101213	3	4	443
20101214	3	4	2
20101215	3	4	538
20101216	3	4	819
20101217	3	4	467
20101218	3	4	137
20101219	3	4	477
20101220	3	4	533
20101221	3	4	866
20101222	3	4	574
20101223	3	4	641
20101224	3	4	899
20101225	3	4	978
20101226	3	4	679
20101227	3	4	121
20101228	3	4	78
20101229	3	4	901
20101230	3	4	655
20101231	3	4	462
20110101	3	4	248
20110102	3	4	899
20110103	3	4	238
20110104	3	4	76
20110105	3	4	630
20110106	3	4	222
20110107	3	4	671
20110108	3	4	64
20110109	3	4	705
20110110	3	4	113
20110111	3	4	616
20110112	3	4	908
20110113	3	4	505
20110114	3	4	209
20110115	3	4	356
20110116	3	4	953
20110117	3	4	39
20110118	3	4	479
20110119	3	4	776
20110120	3	4	156
20110121	3	4	752
20110122	3	4	629
20110123	3	4	53
20110124	3	4	825
20110125	3	4	760
20110126	3	4	438
20110127	3	4	853
20110128	3	4	400
20110129	3	4	743
20110130	3	4	519
20110131	3	4	446
20110201	3	4	458
20110202	3	4	34
20110203	3	4	266
20110204	3	4	199
20110205	3	4	764
20110206	3	4	979
20110207	3	4	849
20110208	3	4	28
20110209	3	4	287
20110210	3	4	48
20110211	3	4	686
20110212	3	4	35
20110213	3	4	297
20110214	3	4	41
20110215	3	4	84
20110216	3	4	355
20110217	3	4	183
20110218	3	4	987
20110219	3	4	222
20110220	3	4	223
20110221	3	4	61
20110222	3	4	105
20110223	3	4	357
20110224	3	4	757
20110225	3	4	773
20110226	3	4	680
20110227	3	4	16
20110228	3	4	731
20110301	3	4	411
20110302	3	4	271
20110303	3	4	537
20110304	3	4	712
20110305	3	4	795
20110306	3	4	659
20110307	3	4	714
20110308	3	4	295
20110309	3	4	941
20110310	3	4	409
20110311	3	4	633
20110312	3	4	153
20110313	3	4	499
20110314	3	4	242
20110315	3	4	90
20110316	3	4	704
20110317	3	4	778
20110318	3	4	385
20110319	3	4	869
20110320	3	4	159
20110321	3	4	303
20110322	3	4	949
20110323	3	4	442
20110324	3	4	565
20110325	3	4	659
20110326	3	4	175
20110327	3	4	246
20110328	3	4	708
20110329	3	4	762
20110330	3	4	33
20110331	3	4	365
20110401	3	4	770
20110402	3	4	340
20110403	3	4	538
20110404	3	4	577
20110405	3	4	951
20110406	3	4	441
20110407	3	4	353
20110408	3	4	77
20110409	3	4	660
20110410	3	4	431
20110411	3	4	289
20110412	3	4	119
20110413	3	4	722
20110414	3	4	955
20110415	3	4	46
20110416	3	4	781
20110417	3	4	791
20110418	3	4	568
20110419	3	4	163
20110420	3	4	590
20110421	3	4	394
20110422	3	4	998
20110423	3	4	541
20110424	3	4	854
20110425	3	4	522
20110426	3	4	608
20110427	3	4	372
20110428	3	4	627
20110429	3	4	341
20110430	3	4	544
20110501	3	4	452
20110502	3	4	91
20110503	3	4	338
20110504	3	4	726
20110505	3	4	803
20110506	3	4	203
20110507	3	4	488
20110508	3	4	727
20110509	3	4	54
20110510	3	4	386
20110511	3	4	632
20110512	3	4	255
20110513	3	4	967
20110514	3	4	308
20110515	3	4	47
20110516	3	4	899
20110517	3	4	134
20110518	3	4	207
20110519	3	4	201
20110520	3	4	283
20110521	3	4	151
20110522	3	4	859
20110523	3	4	465
20110524	3	4	325
20110525	3	4	96
20110526	3	4	818
20110527	3	4	503
20110528	3	4	438
20110529	3	4	435
20110530	3	4	708
20110531	3	4	211
20110601	3	4	418
20110602	3	4	770
20110603	3	4	925
20110604	3	4	883
20110605	3	4	183
20110606	3	4	159
20110607	3	4	267
20110608	3	4	988
20110609	3	4	706
20110610	3	4	822
20110611	3	4	385
20110612	3	4	237
20110613	3	4	752
20110614	3	4	183
20110615	3	4	434
20110616	3	4	637
20110617	3	4	80
20110618	3	4	212
20110619	3	4	895
20110620	3	4	414
20110621	3	4	203
20110622	3	4	868
20110623	3	4	386
20110624	3	4	611
20110625	3	4	180
20110626	3	4	511
20110627	3	4	815
20110628	3	4	930
20110629	3	4	743
20110630	3	4	684
20110701	3	4	787
20110702	3	4	97
20110703	3	4	96
20110704	3	4	871
20110705	3	4	236
20110706	3	4	128
20110707	3	4	862
20110708	3	4	137
20110709	3	4	666
20110710	3	4	995
20110711	3	4	84
20110712	3	4	860
20110713	3	4	512
20110714	3	4	739
20110715	3	4	875
20110716	3	4	474
20110717	3	4	368
20110718	3	4	613
20110719	3	4	231
20110720	3	4	293
20110721	3	4	559
20110722	3	4	35
20110723	3	4	484
20110724	3	4	426
20110725	3	4	513
20110726	3	4	43
20110727	3	4	542
20110728	3	4	87
20110729	3	4	167
20110730	3	4	394
20110731	3	4	949
20110801	3	4	23
20110802	3	4	257
20110803	3	4	882
20110804	3	4	139
